REGULATION_ID ,LAST_UPDATED,JURISDICTION,ACTION,ACTION_TYPE,AMENDMENT_NUMBER,ACCOUNTABILITY_MEASURE,FR_CITATION,FR_SECTION,FR_URL,MANAGEMENT_CATEGORY,MANAGEMENT_TYPE,SECTOR,SUBSECTOR,REGION,ZONE,JURISDICTIONAL_WATERS,COMMON_NAME,SPECIES_ITIS,FMP,SPECIES_AGGREGATE,SPECIES_GROUP,MANAGEMENT_STATUS,EFFECTIVE_DATE,INEFFECTIVE_DATE,START_DAY,START_MONTH,START_YEAR,START_TIME,START_DAY_OF_WEEK,END_DAY,END_MONTH,END_YEAR,END_TIME,END_DAY_OF_WEEK,VALUE,VALUE_UNITS,VALUE_TYPE,VALUE_RATE,FLAG
11619,12/23/2021,FEDERAL,CLOSURE,,,NO,63 FR 6109,50 CFR 622,https://www.federalregister.gov/documents/1998/02/06/98-3066/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,RUN-AROUND GILLNET,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,2/3/1998,6/30/1998,3,2,1998,12:00:00 PM,,30,6,1998,,,,,,,NO
11617,12/23/2021,FEDERAL,CLOSURE,,,NO,63 FR 1772,50 CFR 622,https://www.federalregister.gov/documents/1998/01/12/98-618/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,HOOK AND LINE,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,1/7/1998,6/30/1998,7,1,1998,12:01:00 AM,,30,6,1998,,,,,,,NO
11620,12/23/2021,FEDERAL,CLOSURE,,,NO,64 FR 13120,50 CFR 622,https://www.federalregister.gov/documents/1999/03/17/99-6494/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA EAST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,3/13/1999,3/31/1999,13,3,1999,12:01:00 AM,,31,3,1999,,,,,,,NO
11609,12/23/2021,FEDERAL,CLOSURE,,,NO,61 FR 44184,50 CFR 622,https://www.federalregister.gov/documents/1996/08/28/96-22000/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - WESTERN ZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,8/26/1996,6/30/1997,26,8,1996,12:01:00 AM,,30,6,1997,,,,,,,NO
11613,12/23/2021,FEDERAL,CLOSURE,,,NO,63 FR 11628,50 CFR 622,https://www.federalregister.gov/documents/1998/03/10/98-6133/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,HOOK AND LINE,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,3/5/1998,6/30/1998,5,3,1998,12:01:00 AM,,30,6,1998,,,,,,,NO
11612,12/23/2021,FEDERAL,CLOSURE,,,NO,63 FR 10154,50 CFR 622,https://www.federalregister.gov/documents/1998/03/02/98-5183/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,RUN-AROUND GILLNET,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,2/24/1998,6/30/1998,24,2,1998,6:00:00 PM,,30,6,1998,,,,,,,NO
11610,12/23/2021,FEDERAL,CLOSURE,,,NO,61 FR 6175,50 CFR 642,https://www.federalregister.gov/documents/1996/02/16/96-3520/coastal-migratory-pelagic-resources-of-the-gulf-of-mexico-and-south-atlantic-closure,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,RUN-AROUND GILLNET,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,2/12/1996,6/30/1996,12,2,1996,12:00:00 PM,,30,6,1996,,,,,,,NO
11611,12/23/2021,FEDERAL,CLOSURE,,,NO,62 FR 1402,50 CFR 622,https://www.federalregister.gov/documents/1997/01/10/97-610/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,RUN-AROUND GILLNET,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,1/7/1997,6/30/1997,7,1,1997,12:00:00 PM,,30,6,1997,,,,,,,NO
11608,12/23/2021,FEDERAL,TRIP LIMIT REDUCTION,,,NO,61 FR 2728,50 CFR 642,https://www.federalregister.gov/documents/1996/01/29/96-1484/coastal-migratory-pelagic-resources-of-the-gulf-of-mexico-and-south-atlantic-trip-limit-reduction,EFFORT LIMITS,TRIP LIMIT ADJUSTMENT,COMMERCIAL,HOOK AND LINE,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,1/24/1996,6/30/1996,24,1,1996,12:01:00 AM,,30,6,1996,,,50,NUMBERS,COUNT,PER DAY,NO
11615,12/23/2021,FEDERAL,CLOSURE,,,NO,63 FR 15784,50 CFR 622,https://www.federalregister.gov/documents/1998/04/01/98-8561/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,MID ATLANTIC,ATLANTIC MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,3/29/1998,3/31/1998,29,3,1998,12:01:00 AM,,31,3,1998,,,,,,,NO
11614,12/23/2021,FEDERAL,CLOSURE,,,NO,63 FR 15784,50 CFR 622,https://www.federalregister.gov/documents/1998/04/01/98-8561/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,SOUTH ATLANTIC,ATLANTIC MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,3/29/1998,3/31/1998,29,3,1998,12:01:00 AM,,31,3,1998,,,,,,,NO
11607,12/23/2021,FEDERAL,TRIP LIMIT REDUCTION,,,NO,59 FR 5962,50 CFR 642,https://www.govinfo.gov/app/details/FR-1994-02-09,EFFORT LIMITS,TRIP LIMIT ADJUSTMENT,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA EAST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,2/7/1994,3/31/1994,7,2,1994,12:01:00 AM,,31,3,1994,,,25,NUMBERS,COUNT,PER DAY,NO
11602,12/22/2021,FEDERAL,CLOSURE,,,NO,62 FR 3808,50 CFR 622,https://www.federalregister.gov/documents/1997/01/27/97-1824/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,HOOK AND LINE,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,1/22/1997,6/30/1997,22,1,1997,12:01:00 AM,,30,6,1997,,,,,,,NO
11603,12/22/2021,FEDERAL,TRIP LIMIT REDUCTION,,,NO,62 FR 689,50 CFR 622,https://www.federalregister.gov/documents/1997/01/06/96-33403/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,EFFORT LIMITS,TRIP LIMIT ADJUSTMENT,COMMERCIAL,HOOK AND LINE,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,1/1/1997,6/30/1997,1,1,1997,12:01:00 AM,,30,6,1997,,,50,NUMBERS,COUNT,PER DAY,NO
11604,12/22/2021,FEDERAL,TRIP LIMIT REDUCTION,,,NO,62 FR 9718,50 CFR 622,https://www.federalregister.gov/documents/1997/03/04/97-5303/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-of,EFFORT LIMITS,TRIP LIMIT ADJUSTMENT,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA EAST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,3/1/1997,3/31/1997,1,3,1997,12:01:00 AM,,31,3,1997,,,25,NUMBERS,COUNT,PER DAY,NO
11593,12/22/2021,FEDERAL,CORRECTION,,,NO,58 FR 3330,50 CFR 642,https://www.loc.gov/item/fr058005/,OTHER,IGNORABLE,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,1/8/1993,,8,1,1993,,,,,,,,,,,,NO
11594,12/22/2021,FEDERAL,CORRECTION,,,NO,58 FR 3330,50 CFR 642,https://www.loc.gov/item/fr058005/,OTHER,IGNORABLE,ALL,ALL,MID ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,1/8/1993,,8,1,1993,,,,,,,,,,,,NO
11599,12/22/2021,FEDERAL,CLOSURE OF A COMMERCIAL FISHERY FOR KING MACKEREL,,,NO,59 FR 66276,50 CFR 642,https://www.govinfo.gov/app/details/FR-1994-12-23,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,HOOK AND LINE,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,12/20/1994,6/30/1995,20,12,1994,12:01:00 AM,,30,6,1995,,,,,,,NO
11598,12/22/2021,FEDERAL,TRIP LIMIT REDUCTION,,,NO,59 FR 257,50 CFR 642,https://www.govinfo.gov/app/details/FR-1994-01-04,EFFORT LIMITS,TRIP LIMIT ADJUSTMENT,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,12/29/1993,6/30/1994,29,12,1993,12:01:00 PM,,30,6,1994,,,50,NUMBERS,COUNT,PER FISHING TRIP,NO
11595,12/22/2021,FEDERAL,CLOSURE OF A COMMERCIAL FISHERY FOR KING MACKEREL,,,NO,58 FR 51579,50 CFR 642,https://www.loc.gov/item/fr058190/,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - WESTERN ZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,10/1/1993,6/30/1994,1,10,1993,12:01:00 AM,,30,6,1994,,,,,,,NO
11601,12/22/2021,FEDERAL,CLOSURE OF A COMMERCIAL FISHERY FOR KING MACKEREL,,,NO,60 FR 47100,50 CFR 642,https://www.federalregister.gov/documents/1995/09/11/95-22401/coastal-migratory-pelagic-resources-of-the-gulf-of-mexico-and-south-atlantic-closure-of-a-commercial,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - WESTERN ZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,9/5/1995,6/30/1996,5,9,1995,12:01:00 AM,,30,6,1996,,,,,,,NO
11597,12/22/2021,FEDERAL,CLOSURE OF A COMMERCIAL FISHERY FOR KING MACKEREL,,,NO,59 FR 49356,50 CFR 642,https://www.govinfo.gov/app/details/FR-1994-09-28,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - WESTERN ZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,9/24/1994,6/30/1995,24,9,1994,12:01:00 AM,,30,6,1995,,,,,,,NO
11600,12/22/2021,FEDERAL,CLOSURE OF A COMMERCIAL FISHERY FOR KING MACKEREL,,,NO,60 FR 10514,50 CFR 642,https://www.federalregister.gov/documents/1995/02/27/95-4651/coastal-migratory-pelagic-resources-of-the-gulf-of-mexico-and-south-atlantic-closure-of-a-commercial,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,HOOK AND LINE,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,2/22/1995,6/30/1995,22,2,1995,12:01:00 AM,,30,6,1995,,,,,,,NO
11596,12/22/2021,FEDERAL,CLOSURE OF A COMMERCIAL FISHERY FOR KING MACKEREL,,,NO,59 FR 4255,50 CFR 642,https://www.govinfo.gov/app/details/FR-1994-01-31,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE - FLORIDA WEST COAST SUBZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,1/27/1994,6/30/1994,27,1,1994,12:01:00 AM,,30,6,1994,,,,,,,NO
11592,12/22/2021,FEDERAL,CORRECTION,,,NO,58 FR 3330,50 CFR 642,https://www.loc.gov/item/fr058005/,OTHER,IGNORABLE,ALL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,1/8/1993,,8,1,1993,,,,,,,,,,,,NO
11589,12/21/2021,FEDERAL,NOTICE OF CLOSURE,,,NO,57 FR 47998,50 CFR 642,https://www.loc.gov/item/fr057204/,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - WESTERN ZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,10/18/1992,6/30/1993,18,10,1992,12:01:00 AM,,30,6,1993,,,,,,,NO
11590,12/21/2021,FEDERAL,CLOSURE OF A COMMERCIAL FISHERY FOR KING MACKEREL,,,NO,58 FR 16785,50 CFR 642,https://www.loc.gov/item/fr058060/,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,3/27/1993,6/30/1993,27,3,1993,12:01:00 AM,,30,6,1993,,,,,,,NO
11591,12/21/2021,FEDERAL,CLOSURE OF A COMMERCIAL FISHERY FOR KING MACKEREL,,,NO,58 FR 4599,50 CFR 642,https://www.loc.gov/item/fr058010/,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,1/13/1993,6/30/1993,13,1,1993,6:00:00 AM,,30,6,1993,,,,,,,NO
11586,12/20/2021,FEDERAL,NOTICE OF CLOSURE,,,NO,57 FR 4376,50 CFR 642,https://www.loc.gov/item/fr057024/,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - EASTERN ZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,1/31/1992,6/30/1992,31,1,1992,,,30,6,1992,,,,,,,NO
11584,12/18/2021,FEDERAL,CORRECTION,,,NO,54 FR 1471,50 CFR 642,https://www.loc.gov/item/fr054009/,OTHER,IGNORABLE,ALL,ALL,MID ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,1/13/1989,,13,1,1989,,,,,,,,,,,,NO
11583,12/18/2021,FEDERAL,CORRECTION,,,NO,54 FR 1471,50 CFR 642,https://www.loc.gov/item/fr054009/,OTHER,IGNORABLE,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,1/13/1989,,13,1,1989,,,,,,,,,,,,NO
11579,12/17/2021,FEDERAL,FINAL,EFFECTIVE DATE OF OMB CONTROL NUMBERS,,NO,64 FR 52427,50 CFR 622,https://www.federalregister.gov/documents/1999/09/29/99-25237/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-shrimp-fishery-of-the-gulf-of-mexico,OTHER,IGNORABLE,ALL,TRAWL,GULF OF MEXICO,ALL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,9/29/1999,,29,9,1999,,,,,,,,,,,,NO
11573,12/17/2021,FEDERAL,FINAL,CORRECTION,,NO,55 FR 32257,50 CFR 642,https://www.loc.gov/item/fr055153/,OTHER,IGNORABLE,ALL,ALL,MID ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,8/20/1990,,20,8,1990,,,,,,,,,,,,NO
11572,12/17/2021,FEDERAL,FINAL,CORRECTION,,NO,55 FR 32257,50 CFR 642,https://www.loc.gov/item/fr055153/,OTHER,IGNORABLE,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,8/20/1990,,20,8,1990,,,,,,,,,,,,NO
11581,12/17/2021,FEDERAL,TEMPORARY EMERGENCY RULE,AMENDMENT,3,NO,75 FR 74648,50 CFR 622,https://www.federalregister.gov/documents/2010/12/01/2010-30232/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closure-in-the-gulf,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,"SHRIMP, ROYAL RED","	=""095966""",SHRIMP FISHERY OF THE GULF OF MEXICO,,,ONCE,11/26/2010,12/4/2010,26,11,2010,6:00:00 PM,,4,12,2010,,,,,,,YES
11575,12/17/2021,FEDERAL,NOTICE OF BAG LIMIT REDUCTION,,,NO,55 FR 52997,50 CFR 642,https://www.loc.gov/item/fr055248/,EFFORT LIMITS,BAG LIMIT ADJUSTMENT,RECREATIONAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,12/20/1990,6/30/1991,20,12,1990,,,30,6,1991,,,0,NUMBERS,COUNT,PER PERSON PER DAY,NO
11574,12/17/2021,FEDERAL,NOTICE OF CLOSURE,,,NO,55 FR 42722,50 CFR 642,https://www.loc.gov/item/fr055205/,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - WESTERN ZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,10/18/1990,6/30/1991,18,10,1990,,,30,6,1991,,,,,,,NO
11578,12/17/2021,FEDERAL,NOTICE OF BAG LIMIT REDUCTION,,,NO,57 FR 1662,50 CFR 642,https://www.loc.gov/item/fr057010/,EFFORT LIMITS,BAG LIMIT ADJUSTMENT,RECREATIONAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,1/13/1992,6/30/1992,13,1,1992,,,30,6,1992,,,0,NUMBERS,COUNT,PER PERSON PER DAY,NO
11577,12/17/2021,FEDERAL,NOTICE OF CLOSURE,,,NO,56 FR 3422,50 CFR 642,https://www.loc.gov/item/fr056020/,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,SOUTH ATLANTIC,ATLANTIC MIGRATORY GROUP SPANISH MACKEREL,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,1/26/1991,3/31/1991,26,1,1991,,,31,3,1991,,,,,,,NO
11576,12/17/2021,FEDERAL,NOTICE OF CLOSURE,,,NO,56 FR 3422,50 CFR 642,https://www.loc.gov/item/fr056020/,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,MID ATLANTIC,ATLANTIC MIGRATORY GROUP SPANISH MACKEREL,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,1/26/1991,3/31/1991,26,1,1991,,,31,3,1991,,,,,,,NO
11580,12/17/2021,FEDERAL,STAY OF FINAL RULE,,,NO,82 FR 8694,50 CFR 622,https://www.federalregister.gov/documents/2017/01/30/2017-01929/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-shrimp-fishery-of-the-gulf-of-mexico,OTHER,IGNORABLE,ALL,TRAWL,GULF OF MEXICO,ALL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,ONCE,1/30/2017,3/21/2017,30,1,2017,,,21,3,2017,,,,,,,NO
11582,12/17/2021,FEDERAL,TEMPORARY EMERGENCY RULE,AMENDMENT,4,NO,75 FR 76300,50 CFR 622,https://www.federalregister.gov/documents/2010/12/08/2010-30870/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closure-in-the-gulf,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,"SHRIMP, ROYAL RED","	=""095966""",SHRIMP FISHERY OF THE GULF OF MEXICO,,,ONCE,12/3/2010,2/2/2011,3,12,2010,,,2,2,2011,12:01:00 AM,,,,,,YES
11563,12/17/2021,FEDERAL,ADVANCE NOTICE OF CLOSURE,,,NO,56 FR 52479,50 CFR 646,https://www.loc.gov/item/fr056203/,OTHER,IGNORABLE,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,WRECKFISH,"	=""167914""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,10/16/1991,,16,10,1991,,,,,,,,,,,,NO
11571,12/17/2021,FEDERAL,FINAL,CORRECTION,,NO,55 FR 32257,50 CFR 642,https://www.loc.gov/item/fr055153/,OTHER,IGNORABLE,ALL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,8/20/1990,,20,8,1990,,,,,,,,,,,,NO
11562,12/17/2021,FEDERAL,CORRECTING AMENDMENT,,,NO,77 FR 23632,50 CFR 622,https://www.federalregister.gov/documents/2012/04/20/2012-9604/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-generic-annual-catch,OTHER,IGNORABLE,ALL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,4/20/2012,,20,4,2012,,,,,,,,,,,,NO
11569,12/17/2021,FEDERAL,FINAL,AMENDMENT,3,NO,55 FR 14833,50 CFR 642.24,https://www.loc.gov/item/fr055076/,GEAR REQUIREMENTS,PROHIBITED GEAR,ALL,DRIFT GILLNET,GULF OF MEXICO,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,4/13/1990,,13,4,1990,,,,,,,,,,,,NO
11568,12/17/2021,FEDERAL,FINAL,AMENDMENT,3,NO,55 FR 14833,50 CFR 642.24,https://www.loc.gov/item/fr055076/,GEAR REQUIREMENTS,PROHIBITED GEAR,ALL,DRIFT GILLNET,SOUTH ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,4/13/1990,,13,4,1990,,,,,,,,,,,,NO
11570,12/17/2021,FEDERAL,NOTICE OF BAG LIMIT REDUCTION,,,NO,55 FR 21201,50 CFR 642,https://www.loc.gov/item/fr055100/,EFFORT LIMITS,BAG LIMIT ADJUSTMENT,RECREATIONAL,ALL,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,5/21/1990,6/30/1990,21,5,1990,12:01:00 AM,,30,6,1990,,,0,NUMBERS,COUNT,PER PERSON PER DAY,NO
11567,12/17/2021,FEDERAL,NOTICE OF CLOSURE,,,NO,54 FR 53322,50 CFR 642,https://www.loc.gov/item/fr054248/,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,SOUTH ATLANTIC,ATLANTIC MIGRATORY GROUP SPANISH MACKEREL,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,12/23/1989,3/31/1990,23,12,1989,12:01:00 AM,,31,3,1990,,,,,,,NO
11565,12/17/2021,FEDERAL,NOTICE OF CLOSURE,,,NO,52 FR 49415,50 CFR 642,https://www.loc.gov/item/fr052251/,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,MID ATLANTIC,ATLANTIC MIGRATORY GROUP SPANISH MACKEREL,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,12/29/1987,3/31/1988,29,12,1987,12:01:00 AM,,31,3,1988,,,,,,,NO
