REGULATION_ID ,LAST_UPDATED,JURISDICTION,ACTION,ACTION_TYPE,AMENDMENT_NUMBER,ACCOUNTABILITY_MEASURE,FR_CITATION,FR_SECTION,FR_URL,MANAGEMENT_CATEGORY,MANAGEMENT_TYPE,SECTOR,SUBSECTOR,REGION,ZONE,JURISDICTIONAL_WATERS,COMMON_NAME,SPECIES_ITIS,FMP,SPECIES_AGGREGATE,SPECIES_GROUP,MANAGEMENT_STATUS,EFFECTIVE_DATE,INEFFECTIVE_DATE,START_DAY,START_MONTH,START_YEAR,START_TIME,START_DAY_OF_WEEK,END_DAY,END_MONTH,END_YEAR,END_TIME,END_DAY_OF_WEEK,VALUE,VALUE_UNITS,VALUE_TYPE,VALUE_RATE,FLAG
2391,02/14/2022,FEDERAL,FINAL,ORIGINAL FMP,,NO,49 FR 50049,50 CFR 645.2,https://www.loc.gov/item/fr049249/,OTHER,DEFINITION,ALL,ALL,CARIBBEAN,ALL,EEZ,ALL,,SPINY LOBSTER FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,,,,01/01/1985,,1,1,1985,,,,,,,,PERSON,,,,YES
2387,02/14/2022,FEDERAL,FINAL,ORIGINAL FMP,,NO,49 FR 50049,50 CFR 645.2,https://www.loc.gov/item/fr049249/,OTHER,DEFINITION,ALL,ALL,CARIBBEAN,ALL,EEZ,ALL,,SPINY LOBSTER FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,,,,01/01/1985,,1,1,1985,,,,,,,,SECRETARY,,,,YES
2385,02/14/2022,FEDERAL,FINAL,ORIGINAL FMP,,NO,49 FR 50049,50 CFR 645.2,https://www.loc.gov/item/fr049249/,OTHER,DEFINITION,ALL,ALL,CARIBBEAN,ALL,EEZ,ALL,,SPINY LOBSTER FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,,,,01/01/1985,,1,1,1985,,,,,,,,OWNER,,,,YES
2368,02/14/2022,FEDERAL,FINAL,ORIGINAL FMP,,NO,49 FR 50049,50 CFR 645.2,https://www.loc.gov/item/fr049249/,OTHER,DEFINITION,ALL,ALL,CARIBBEAN,ALL,EEZ,ALL,,SPINY LOBSTER FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,,,,01/01/1985,,1,1,1985,,,,,,,,U.S. FISH PROCESSORS,,,,YES
2359,02/14/2022,FEDERAL,FINAL,ORIGINAL FMP,,NO,49 FR 50049,50 CFR 645.2,https://www.loc.gov/item/fr049249/,OTHER,DEFINITION,ALL,ALL,CARIBBEAN,ALL,EEZ,ALL,,SPINY LOBSTER FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,,,,01/01/1985,,1,1,1985,,,,,,,,REGIONAL DIRECTOR,,,,YES
2352,02/14/2022,FEDERAL,FINAL,ORIGINAL FMP,,NO,49 FR 50049,50 CFR 645.2,https://www.loc.gov/item/fr049249/,OTHER,DEFINITION,ALL,ALL,CARIBBEAN,ALL,EEZ,ALL,,SPINY LOBSTER FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,,,,01/01/1985,,1,1,1985,,,,,,,,VESSEL OF THE UNITED STATES,,,,YES
2396,02/14/2022,FEDERAL,FINAL,ORIGINAL FMP,,NO,49 FR 50049,50 CFR 645.2,https://www.loc.gov/item/fr049249/,OTHER,DEFINITION,ALL,ALL,CARIBBEAN,ALL,EEZ,ALL,,SPINY LOBSTER FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,,,,01/01/1985,,1,1,1985,,,,,,,,STATE,,,,YES
4752,02/14/2022,FEDERAL,EMERGENCY INTERIM RULE,,,NO,51 FR 17487,50 CFR 658.2,https://www.loc.gov/item/fr051092/,OTHER,DEFINITION,ALL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,ONCE,05/10/1986,07/09/1986,10,5,1986,,,9,7,1986,,,ENDANGERED AND THREATENED MARINE MAMMALS AND SEA TURTLES,,,,YES
4753,02/14/2022,FEDERAL,EMERGENCY INTERIM RULE,,,NO,51 FR 17487,50 CFR 658.2,https://www.loc.gov/item/fr051092/,OTHER,DEFINITION,ALL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,ONCE,05/10/1986,07/09/1986,10,5,1986,,,9,7,1986,,,TRAWLING EFFICIENCY DEVICE (TED),,,,YES
5001,02/14/2022,FEDERAL,EMERGENCY RULE,,,NO,55 FR 13153,50 CFR 659.2,https://www.loc.gov/item/fr055068/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,OFF SOUTH CAROLINA AND GEORGIA,EEZ,ALL,,SHRIMP FISHERY OF THE SOUTH ATLANTIC,,,ONCE,04/03/1990,07/02/1990,3,4,1990,,,2,7,1990,,,REGIONAL DIRECTOR,,,,YES
5002,02/14/2022,FEDERAL,EMERGENCY RULE,,,NO,55 FR 13153,50 CFR 659.2,https://www.loc.gov/item/fr055068/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,OFF SOUTH CAROLINA AND GEORGIA,EEZ,ALL,,SHRIMP FISHERY OF THE SOUTH ATLANTIC,,,ONCE,04/03/1990,07/02/1990,3,4,1990,,,2,7,1990,,,TRIP,,,,YES
2592,02/14/2022,FEDERAL,EMERGENCY INTERIM RULE,,,NO,52 FR 288,50 CFR 642.2,https://www.loc.gov/item/fr052002/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,01/01/1987,03/31/1987,1,1,1987,,,31,3,1987,,,COMMERCIAL SPANISH MACKEREL FISHERMAN,,,,YES
2471,02/14/2022,FEDERAL,EMERGENCY INTERIM RULE,,,NO,52 FR 288,50 CFR 642.2,https://www.loc.gov/item/fr052002/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,01/01/1987,03/31/1987,1,1,1987,,,31,3,1987,,,EXCLUSIVE ECONOMIC ZONE (EEZ),,,,YES
2590,02/14/2022,FEDERAL,EMERGENCY INTERIM RULE,,,NO,52 FR 288,50 CFR 642.2,https://www.loc.gov/item/fr052002/,OTHER,DEFINITION,ALL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,01/01/1987,03/31/1987,1,1,1987,,,31,3,1987,,,COMMERCIAL SPANISH MACKEREL FISHERMAN,,,,YES
2591,02/14/2022,FEDERAL,EMERGENCY INTERIM RULE,,,NO,52 FR 288,50 CFR 642.2,https://www.loc.gov/item/fr052002/,OTHER,DEFINITION,ALL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,01/01/1987,03/31/1987,1,1,1987,,,31,3,1987,,,EXCLUSIVE ECONOMIC ZONE (EEZ),,,,YES
11360,02/14/2022,FEDERAL,FINAL,,,NO,52 FR 5117,50 CFR 641.2,https://www.govinfo.gov/app/details/FR-1987-02-19,OTHER,DEFINITION,ALL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,02/18/1987,02/18/1987,18,2,1987,,,18,2,1987,,,FISHERY CONSERVATION ZONE,,,,YES
12041,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,REOPENING,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,11/15/2010,,15,11,2010,06:00:00 PM,,,,,,,,,,,YES
12040,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,REOPENING,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,10/22/2010,,22,10,2010,06:00:00 PM,,,,,,,,,,,YES
12039,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,REOPENING,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,10/15/2010,,15,10,2010,06:00:00 PM,,,,,,,,,,,YES
12038,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,REOPENING,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,10/05/2010,,5,10,2010,06:00:00 PM,,,,,,,,,,,YES
12044,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,REOPENING,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,04/19/2011,,19,4,2011,06:00:00 PM,,,,,,,,,,,YES
12042,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,"SHRIMP, ROYAL RED","	=""095966""",SHRIMP FISHERY OF THE GULF OF MEXICO,,,ONCE,11/24/2010,12/04/2010,24,11,2010,06:00:00 PM,,4,12,2010,,,,,,,YES
12043,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,"SHRIMP, ROYAL RED","	=""095966""",SHRIMP FISHERY OF THE GULF OF MEXICO,,,ONCE,11/24/2010,02/01/2011,24,11,2010,06:00:00 PM,,1,2,2011,,,,,,,YES
12037,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,REOPENING,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,10/01/2010,,1,10,2010,06:00:00 PM,,,,,,,,,,,YES
12036,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,REOPENING,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,09/21/2010,,21,9,2010,06:00:00 PM,,,,,,,,,,,YES
12035,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,REOPENING,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,09/03/2010,,3,9,2010,06:00:00 PM,,,,,,,,,,,YES
12034,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,REOPENING,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,09/02/2010,,2,9,2010,06:00:00 PM,,,,,,,,,,,YES
12033,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,REOPENING,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,08/27/2010,,27,8,2010,06:00:00 PM,,,,,,,,,,,YES
12032,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,REOPENING,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,07/22/2010,,22,7,2010,06:00:00 PM,,,,,,,,,,,YES
12031,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,07/13/2010,,13,7,2010,06:00:00 PM,,,,,,,,,,,YES
12030,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,07/12/2010,,12,7,2010,06:00:00 PM,,,,,,,,,,,YES
12029,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,07/04/2010,,4,7,2010,06:00:00 PM,,,,,,,,,,,YES
12028,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,06/28/2010,,28,6,2010,06:00:00 PM,,,,,,,,,,,YES
12027,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,06/23/2010,,23,6,2010,06:00:00 PM,,,,,,,,,,,YES
12026,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,06/21/2010,,21,6,2010,06:00:00 PM,,,,,,,,,,,YES
12025,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,06/16/2010,,16,6,2010,06:00:00 PM,,,,,,,,,,,YES
12024,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,06/07/2010,,7,6,2010,06:00:00 PM,,,,,,,,,,,YES
12023,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,06/05/2010,,5,6,2010,06:00:00 PM,,,,,,,,,,,YES
12022,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,06/04/2010,,4,6,2010,06:00:00 PM,,,,,,,,,,,YES
12021,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,06/02/2010,,2,6,2010,06:00:00 PM,,,,,,,,,,,YES
12020,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,06/01/2010,,1,6,2010,06:00:00 PM,,,,,,,,,,,YES
12019,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,05/31/2010,,31,5,2010,06:00:00 PM,,,,,,,,,,,YES
12008,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.35,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,REOPENING,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,11/15/2010,,15,11,2010,06:00:00 PM,,,,,,,,,,,YES
12007,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.35,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,REOPENING,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,10/22/2010,,22,10,2010,06:00:00 PM,,,,,,,,,,,YES
12006,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.35,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,REOPENING,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,10/15/2010,,15,10,2010,06:00:00 PM,,,,,,,,,,,YES
12005,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.35,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,REOPENING,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,10/05/2010,,5,10,2010,06:00:00 PM,,,,,,,,,,,YES
12004,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.35,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,REOPENING,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,10/01/2010,,1,10,2010,06:00:00 PM,,,,,,,,,,,YES
12003,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.35,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,REOPENING,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/21/2010,,21,9,2010,06:00:00 PM,,,,,,,,,,,YES
12002,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.35,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,REOPENING,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/03/2010,,3,9,2010,06:00:00 PM,,,,,,,,,,,YES
12018,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,05/28/2010,,28,5,2010,06:00:00 PM,,,,,,,,,,,YES
12017,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,05/25/2010,,25,5,2010,06:00:00 PM,,,,,,,,,,,YES
12016,02/08/2022,FEDERAL,EMERGENCY RULE,,,NO,75 FR 27217,50 CFR 622.34,https://www.federalregister.gov/documents/2010/05/14/2010-11601/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-emergency-fisheries-closures-in-the,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,AREA CLOSURE RELATED TO DEEPWATER HORIZON OIL SPILL,EEZ,ALL,,SHRIMP FISHERY OF THE GULF OF MEXICO,,,,05/21/2010,,21,5,2010,06:00:00 PM,,,,,,,,,,,YES
